0,"1
Scott Thompson",343,15.6,330,15,673,30.6,93,4.2,2,0.1,28,1.3,45,2,119,5.4,8,0.4,6,0.3,2393,108.8
1,"2
Nathan van Berlo",282,12.8,236,10.7,518,23.5,126,5.7,12,0.5,19,0.9,19,0.9,76,3.5,12,0.5,12,0.5,2058,93.5
2,"3
Brent Reilly",220,10.5,198,9.4,418,19.9,74,3.5,1,0,19,0.9,29,1.4,98,4.7,5,0.2,4,0.2,1637,78
3,"4
Graham Johncock",289,13.1,123,5.6,412,18.7,104,4.7,0,0,15,0.7,22,1,33,1.5,5,0.2,3,0.1,1539,70
4,"5
Bernie Vince",227,13.4,163,9.6,390,22.9,69,4.1,5,0.3,16,0.9,22,1.3,33,1.9,11,0.6,8,0.5,1375,80.9
5,"6
Patrick Dangerfield",204,9.3,171,7.8,375,17,64,2.9,1,0,36,1.6,22,1,72,3.3,23,1,13,0.6,1556,70.7
6,"7
Rory Sloane",181,10.1,184,10.2,365,20.3,73,4.1,6,0.3,31,1.7,15,0.8,91,5.1,11,0.6,11,0.6,1563,86.8
7,"8
Michael Doughty",172,9.1,180,9.5,352,18.5,87,4.6,5,0.3,22,1.2,22,1.2,70,3.7,1,0.1,0,0,1384,72.8
8,"9
Ben Rutten",143,6.8,174,8.3,317,15.1,107,5.1,0,0,15,0.7,14,0.7,30,1.4,0,0,0,0,1191,56.7
9,"10
Richard Douglas",221,13,91,5.4,312,18.4,63,3.7,0,0,18,1.1,15,0.9,56,3.3,10,0.6,9,0.5,1300,76.5
10,"11
Chris Knights",158,9.9,134,8.4,292,18.2,83,5.2,0,0,8,0.5,11,0.7,43,2.7,10,0.6,16,1,1214,75.9
11,"12
Matthew Wright",146,7.7,125,6.6,271,14.3,62,3.3,0,0,16,0.8,8,0.4,66,3.5,18,0.9,8,0.4,1246,65.6
12,"13
Andy Otten",115,7.7,152,10.1,267,17.8,74,4.9,0,0,12,0.8,8,0.5,46,3.1,2,0.1,2,0.1,1057,70.5
13,"14
Matthew Jaensch",145,11.2,95,7.3,240,18.5,50,3.8,0,0,7,0.5,13,1,30,2.3,4,0.3,2,0.2,889,68.4
14,"15
Sam Jacobs",110,5.8,129,6.8,239,12.6,83,4.4,611,32.2,23,1.2,19,1,57,3,3,0.2,8,0.4,1668,87.8
15,"16
Jared Petrenko",127,8.5,101,6.7,228,15.2,60,4,0,0,9,0.6,8,0.5,59,3.9,7,0.5,9,0.6,1035,69
16,"17
Kurt Tippett",148,8.2,69,3.8,217,12.1,85,4.7,130,7.2,30,1.7,30,1.7,40,2.2,31,1.7,22,1.2,1275,70.8
17,"18
Ricky Henderson",123,6.8,82,4.6,205,11.4,68,3.8,0,0,9,0.5,14,0.8,46,2.6,12,0.7,10,0.6,970,53.9
18,"19
Brad Symes",100,9.1,91,8.3,191,17.4,56,5.1,4,0.4,7,0.6,10,0.9,32,2.9,0,0,0,0,759,69
19,"20
Brodie Smith",107,7.6,76,5.4,183,13.1,38,2.7,4,0.3,3,0.2,6,0.4,38,2.7,2,0.1,1,0.1,741,52.9
20,"21
Luke Thompson",75,6.8,71,6.5,146,13.3,51,4.6,0,0,10,0.9,8,0.7,19,1.7,2,0.2,2,0.2,596,54.2
21,"21
Taylor Walker",85,6.5,61,4.7,146,11.2,61,4.7,0,0,8,0.6,10,0.8,9,0.7,32,2.5,13,1,779,59.9
22,"23
Richard Tambling",68,6.8,77,7.7,145,14.5,36,3.6,1,0.1,10,1,4,0.4,28,2.8,0,0,0,0,577,57.7
23,"24
Shaun McKernan",98,6.1,38,2.4,136,8.5,60,3.7,92,5.7,11,0.7,25,1.6,24,1.5,10,0.6,8,0.5,742,46.4
24,"25
Jack Gunston",90,7.5,39,3.2,129,10.7,60,5,0,0,8,0.7,3,0.2,21,1.7,19,1.6,11,0.9,736,61.3
25,"26
David Mackay",77,9.6,48,6,125,15.6,19,2.4,0,0,7,0.9,5,0.6,26,3.2,3,0.4,3,0.4,501,62.6
