0,"1
Patrick Dangerfield",322,14,295,12.8,617,26.8,84,3.7,32,1.4,37,1.6,24,1,126,5.5,21,0.9,14,0.6,2449,106.5
1,"2
Rory Laird",289,12.6,273,11.9,562,24.4,133,5.8,0,0,21,0.9,15,0.7,58,2.5,2,0.1,4,0.2,2036,88.5
2,"3
Scott Thompson",248,11.8,313,14.9,561,26.7,69,3.3,1,0,31,1.5,41,2,127,6,8,0.4,4,0.2,2046,97.4
3,"4
Tom Lynch",292,12.7,143,6.2,435,18.9,158,6.9,2,0.1,17,0.7,10,0.4,43,1.9,32,1.4,16,0.7,2005,87.2
4,"5
Rory Sloane",192,10.7,208,11.6,400,22.2,78,4.3,7,0.4,27,1.5,19,1.1,100,5.6,11,0.6,3,0.2,1672,92.9
5,"6
Brodie Smith",265,12.6,116,5.5,381,18.1,81,3.9,0,0,17,0.8,9,0.4,39,1.9,7,0.3,6,0.3,1464,69.7
6,"7
Matt Crouch",145,8.5,212,12.5,357,21,45,2.6,0,0,8,0.5,16,0.9,57,3.4,2,0.1,6,0.4,1200,70.6
7,"8
Sam Jacobs",205,8.9,151,6.6,356,15.5,97,4.2,859,37.3,24,1,19,0.8,46,2,4,0.2,6,0.3,2248,97.7
8,"9
Richard Douglas",204,12.8,135,8.4,339,21.2,47,2.9,2,0.1,12,0.8,19,1.2,64,4,7,0.4,4,0.3,1282,80.1
9,"10
Ricky Henderson",202,11.9,131,7.7,333,19.6,90,5.3,0,0,8,0.5,2,0.1,23,1.4,3,0.2,2,0.1,1252,73.6
10,"11
Taylor Walker",253,11,73,3.2,326,14.2,171,7.4,1,0,18,0.8,29,1.3,31,1.3,59,2.6,45,2,1873,81.4
11,"12
Eddie Betts",213,9.3,99,4.3,312,13.6,84,3.7,0,0,17,0.7,19,0.8,65,2.8,63,2.7,25,1.1,1712,74.4
12,"13
Nathan van Berlo",187,9.4,119,6,306,15.3,79,4,1,0.1,10,0.5,11,0.6,74,3.7,4,0.2,6,0.3,1340,67
13,"14
Luke Brown",185,8,102,4.4,287,12.5,75,3.3,0,0,13,0.6,8,0.3,41,1.8,1,0,1,0,1144,49.7
14,"15
David Mackay",154,7.7,122,6.1,276,13.8,43,2.2,0,0,13,0.7,10,0.5,72,3.6,3,0.2,3,0.2,1127,56.4
15,"16
Josh Jenkins",173,8.2,68,3.2,241,11.5,108,5.1,79,3.8,13,0.6,22,1,28,1.3,46,2.2,21,1,1414,67.3
16,"17
Daniel Talia",152,6.9,81,3.7,233,10.6,81,3.7,0,0,10,0.5,11,0.5,37,1.7,1,0,0,0,992,45.1
17,"18
Matthew Wright",143,8.9,86,5.4,229,14.3,43,2.7,0,0,11,0.7,11,0.7,38,2.4,5,0.3,4,0.3,894,55.9
18,"19
Charlie Cameron",151,6.9,74,3.4,225,10.2,61,2.8,0,0,13,0.6,17,0.8,62,2.8,29,1.3,24,1.1,1192,54.2
19,"20
Kyle Hartigan",92,5.1,87,4.8,179,9.9,66,3.7,2,0.1,11,0.6,15,0.8,19,1.1,0,0,0,0,692,38.4
20,"21
Cam Ellis-Yolmen",91,8.3,85,7.7,176,16,23,2.1,13,1.2,9,0.8,7,0.6,53,4.8,3,0.3,5,0.5,748,68
21,"22
Jake Lever",108,9,56,4.7,164,13.7,60,5,1,0.1,7,0.6,10,0.8,14,1.2,0,0,0,0,650,54.2
22,"23
Kyle Cheney",116,9.7,46,3.8,162,13.5,57,4.8,0,0,13,1.1,5,0.4,23,1.9,0,0,0,0,701,58.4
23,"24
Jarryd Lyons",86,6.6,64,4.9,150,11.5,22,1.7,0,0,4,0.3,4,0.3,25,1.9,4,0.3,2,0.2,570,43.8
24,"25
Matthew Jaensch",110,15.7,32,4.6,142,20.3,57,8.1,0,0,4,0.6,5,0.7,17,2.4,0,0,2,0.3,624,89.1
25,"26
Riley Knight",62,5.6,74,6.7,136,12.4,36,3.3,0,0,6,0.5,8,0.7,26,2.4,8,0.7,5,0.5,581,52.8
26,"27
Jake Kelly",62,6.2,47,4.7,109,10.9,37,3.7,0,0,6,0.6,8,0.8,31,3.1,0,0,1,0.1,498,49.8
27,"28
Mitch Grigg",69,11.5,34,5.7,103,17.2,30,5,0,0,5,0.8,1,0.2,20,3.3,3,0.5,4,0.7,469,78.2
28,"28
Rory Atkins",62,7.8,41,5.1,103,12.9,26,3.3,0,0,1,0.1,5,0.6,9,1.1,4,0.5,0,0,392,49
29,"30
Brodie Martin",30,10,11,3.7,41,13.7,14,4.7,1,0.3,2,0.7,3,1,12,4,2,0.7,2,0.7,210,70
30,"31
Sam Shaw",12,6,9,4.5,21,10.5,7,3.5,0,0,0,0,2,1,2,1,0,0,0,0,77,38.5
31,"32
Sam Kerridge",2,2,6,6,8,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,19,19
32,"33
Luke Lowden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"33
Brad Crouch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"33
Andy Otten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"33
Anthony Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"33
Sam Siggins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"33
Mitch McGovern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"33
Reilly O'Brien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"33
Harrison Wigg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"33
Jack Osborn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"33
Keenan Ramsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"33
Brent Reilly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"33
Harry Dear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"33
James Podsiadly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,All Players,4877,6.6,3393,4.5,8270,11.1,2062,2.8,1001,1.0,388,0.5,386,0.5,1383,1.9,332,0.4,215,0.3,35573,47.2
