0,"1
Mark Ricciuto",305,13.9,230,10.5,535,24.3,87,4,1,0,29,1.3,18,0.8,44,2,17,0.8,17,0.8,1907,86.7
1,"2
Andrew McLeod",312,14.2,160,7.3,472,21.5,61,2.8,3,0.1,15,0.7,9,0.4,67,3,13,0.6,12,0.5,1788,81.3
2,"3
Tyson Edwards",303,13.8,135,6.1,438,19.9,108,4.9,2,0.1,13,0.6,8,0.4,62,2.8,18,0.8,20,0.9,1870,85
3,"4
Tyson Stenglein",192,8.7,163,7.4,355,16.1,87,4,26,1.2,26,1.2,19,0.9,75,3.4,7,0.3,8,0.4,1508,68.5
4,"5
Graham Johncock",237,10.8,100,4.5,337,15.3,114,5.2,1,0,19,0.9,12,0.5,63,2.9,21,1,15,0.7,1630,74.1
5,"6
Brett Burton",199,15.3,66,5.1,265,20.4,78,6,4,0.3,10,0.8,9,0.7,22,1.7,8,0.6,7,0.5,1093,84.1
6,"7
Kenneth McGregor",151,7.9,87,4.6,238,12.5,108,5.7,20,1.1,8,0.4,12,0.6,17,0.9,12,0.6,4,0.2,1087,57.2
7,"8
Michael Doughty",117,6.9,114,6.7,231,13.6,70,4.1,1,0.1,12,0.7,8,0.5,55,3.2,4,0.2,5,0.3,1027,60.4
8,"9
Nathan Bassett",133,6.3,96,4.6,229,10.9,82,3.9,7,0.3,12,0.6,15,0.7,27,1.3,1,0,0,0,925,44
9,"10
Trent Hentschel",117,6.5,72,4,189,10.5,63,3.5,1,0.1,4,0.2,16,0.9,12,0.7,15,0.8,6,0.3,785,43.6
10,"11
Simon Goodwin",123,12.3,65,6.5,188,18.8,38,3.8,1,0.1,5,0.5,3,0.3,22,2.2,6,0.6,2,0.2,736,73.6
11,"12
Brent Reilly",130,9.3,57,4.1,187,13.4,58,4.1,1,0.1,5,0.4,7,0.5,25,1.8,1,0.1,3,0.2,772,55.1
12,"13
Martin Mattner",93,5.8,86,5.4,179,11.2,44,2.7,3,0.2,7,0.4,14,0.9,49,3.1,3,0.2,4,0.2,769,48.1
13,"14
Nathan Bock",114,6.3,50,2.8,164,9.1,57,3.2,1,0.1,9,0.5,11,0.6,11,0.6,8,0.4,9,0.5,691,38.4
14,"15
Scott Welsh",121,7.6,37,2.3,158,9.9,66,4.1,1,0.1,13,0.8,4,0.2,40,2.5,36,2.2,25,1.6,1038,64.9
15,"16
Robert Shirley",70,4.7,83,5.5,153,10.2,25,1.7,0,0,7,0.5,5,0.3,34,2.3,4,0.3,4,0.3,607,40.5
16,"17
Kris Massie",69,5.7,78,6.5,147,12.2,51,4.2,0,0,7,0.6,11,0.9,15,1.2,2,0.2,1,0.1,563,46.9
17,"18
Matthew Clarke",67,3,67,3,134,6.1,33,1.5,495,22.5,26,1.2,31,1.4,26,1.2,5,0.2,4,0.2,1000,45.5
