0,"1
Patrick Dangerfield",276,12.5,272,12.4,548,24.9,74,3.4,28,1.3,34,1.5,19,0.9,78,3.5,17,0.8,22,1,2035,92.5
1,"2
Rory Sloane",269,12.2,252,11.5,521,23.7,105,4.8,19,0.9,26,1.2,15,0.7,147,6.7,13,0.6,9,0.4,2301,104.6
2,"3
Scott Thompson",257,13.5,262,13.8,519,27.3,69,3.6,2,0.1,19,1,22,1.2,86,4.5,3,0.2,7,0.4,1826,96.1
3,"4
Brodie Smith",287,13,209,9.5,496,22.5,108,4.9,0,0,9,0.4,6,0.3,35,1.6,11,0.5,8,0.4,1808,82.2
4,"5
Matthew Jaensch",297,13.5,166,7.5,463,21,126,5.7,0,0,19,0.9,10,0.5,54,2.5,7,0.3,5,0.2,1853,84.2
5,"6
Richard Douglas",266,14,147,7.7,413,21.7,52,2.7,4,0.2,22,1.2,17,0.9,91,4.8,11,0.6,8,0.4,1661,87.4
6,"7
Matthew Wright",224,11.2,150,7.5,374,18.7,89,4.5,0,0,30,1.5,6,0.3,68,3.4,14,0.7,8,0.4,1615,80.8
7,"8
Sam Jacobs",193,8.8,165,7.5,358,16.3,90,4.1,763,34.7,11,0.5,15,0.7,46,2.1,7,0.3,3,0.1,2137,97.1
8,"9
David Mackay",168,8.8,174,9.2,342,18,58,3.1,0,0,22,1.2,13,0.7,77,4.1,11,0.6,7,0.4,1390,73.2
9,"10
Eddie Betts",167,7.6,123,5.6,290,13.2,53,2.4,0,0,19,0.9,16,0.7,74,3.4,51,2.3,22,1,1501,68.2
10,"10
James Podsiadly",189,9,101,4.8,290,13.8,119,5.7,2,0.1,14,0.7,25,1.2,37,1.8,26,1.2,14,0.7,1385,66
11,"12
Luke Brown",138,6.3,148,6.7,286,13,55,2.5,0,0,13,0.6,5,0.2,54,2.5,1,0,1,0,1096,49.8
12,"13
Brad Crouch",125,11.4,147,13.4,272,24.7,26,2.4,1,0.1,8,0.7,6,0.5,61,5.5,5,0.5,6,0.5,1018,92.5
13,"14
Brodie Martin",155,9.1,109,6.4,264,15.5,65,3.8,0,0,13,0.8,11,0.6,45,2.6,8,0.5,15,0.9,1101,64.8
14,"15
Daniel Talia",167,7.6,93,4.2,260,11.8,105,4.8,0,0,11,0.5,12,0.5,24,1.1,0,0,1,0,1074,48.8
15,"16
Rory Laird",126,7.9,129,8.1,255,15.9,65,4.1,0,0,8,0.5,8,0.5,37,2.3,2,0.1,2,0.1,977,61.1
16,"17
Josh Jenkins",170,8.5,64,3.2,234,11.7,86,4.3,55,2.8,12,0.6,8,0.4,27,1.4,40,2,26,1.3,1313,65.7
17,"18
Taylor Walker",138,9.2,82,5.5,220,14.7,84,5.6,0,0,10,0.7,21,1.4,24,1.6,34,2.3,22,1.5,1099,73.3
18,"19
Brent Reilly",130,13,63,6.3,193,19.3,65,6.5,0,0,3,0.3,13,1.3,19,1.9,0,0,0,0,751,75.1
19,"20
Sam Kerridge",72,5.1,84,6,156,11.1,33,2.4,0,0,3,0.2,14,1,52,3.7,10,0.7,1,0.1,713,50.9
20,"21
Ben Rutten",72,5.1,80,5.7,152,10.9,52,3.7,0,0,4,0.3,8,0.6,24,1.7,1,0.1,0,0,614,43.9
21,"22
Ricky Henderson",91,11.4,44,5.5,135,16.9,37,4.6,0,0,7,0.9,5,0.6,7,0.9,0,0,2,0.3,494,61.8
22,"23
Jarryd Lyons",79,7.9,54,5.4,133,13.3,22,2.2,0,0,6,0.6,3,0.3,25,2.5,7,0.7,4,0.4,554,55.4
23,"24
Matt Crouch",63,7.9,69,8.6,132,16.5,26,3.3,0,0,6,0.8,3,0.4,26,3.3,3,0.4,2,0.3,526,65.8
24,"25
Andy Otten",63,6.3,56,5.6,119,11.9,33,3.3,0,0,2,0.2,4,0.4,20,2,0,0,0,0,470,47
25,"26
Tom Lynch",68,8.5,41,5.1,109,13.6,35,4.4,0,0,9,1.1,3,0.4,13,1.6,7,0.9,7,0.9,492,61.5
26,"27
Kyle Hartigan",56,8,50,7.1,106,15.1,41,5.9,0,0,2,0.3,7,1,9,1.3,0,0,0,0,408,58.3
27,"28
Mitch Grigg",67,7.4,38,4.2,105,11.7,25,2.8,0,0,9,1,5,0.6,15,1.7,6,0.7,6,0.7,448,49.8
28,"29
Sam Shaw",39,6.5,26,4.3,65,10.8,18,3,0,0,3,0.5,3,0.5,14,2.3,0,0,0,0,273,45.5
29,"30
Jared Petrenko",39,7.8,25,5,64,12.8,11,2.2,0,0,4,0.8,3,0.6,25,5,5,1,6,1.2,331,66.2
30,"31
Charlie Cameron",36,5.1,26,3.7,62,8.9,11,1.6,0,0,4,0.6,5,0.7,24,3.4,9,1.3,10,1.4,342,48.9
31,"32
Luke Thompson",27,4.5,27,4.5,54,9,17,2.8,0,0,3,0.5,3,0.5,14,2.3,0,0,0,0,236,39.3
32,"33
Jason Porplyzia",21,5.3,12,3,33,8.3,8,2,0,0,2,0.5,2,0.5,6,1.5,1,0.3,0,0,137,34.3
33,"34
Lewis Johnston",15,7.5,6,3,21,10.5,5,2.5,0,0,2,1,1,0.5,5,2.5,4,2,0,0,115,57.5
34,"34
Shaun McKernan",10,5,11,5.5,21,10.5,3,1.5,12,6,2,1,2,1,3,1.5,1,0.5,1,0.5,88,44
35,"36
Cam Ellis-Yolmen",2,2,3,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15
36,"37
Sam Siggins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"37
James Battersby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"37
Rory Atkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"37
Angus Graham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"37
Nathan Van Berlo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"37
Jake Kelly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"37
Jack Osborn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"37
Alex Spina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"37
Riley Knight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,All Players,4562,6.9,3508,5.2,8070,12.1,1872,2.8,886,1.0,371,0.6,319,0.5,1366,2.1,315,0.5,225,0.3,34197,51.3
