0,"1
Rory Sloane",17,10.7,13,11.6,30,22.2,8,4.3,0,0.4,2,1.5,1,1.1,4,5.6,0,0.6,1,0.2,117,92.9
1,"2
Patrick Dangerfield",19,14,10,12.8,29,26.8,4,3.7,0,1.4,0,1.6,2,1,4,5.5,2,0.9,3,0.6,114,106.5
2,"3
Brodie Smith",20,12.6,8,5.5,28,18.1,7,3.9,0,0,1,0.8,2,0.4,2,1.9,1,0.3,2,0.3,108,69.7
3,"4
Matthew Jaensch",20,15.7,6,4.6,26,20.3,13,8.1,0,0,0,0.6,0,0.7,1,2.4,0,0,0,0.3,115,89.1
4,"4
Ricky Henderson",17,11.9,9,7.7,26,19.6,6,5.3,0,0,0,0.5,0,0.1,2,1.4,0,0.2,0,0.1,95,73.6
5,"4
Richard Douglas",17,12.8,9,8.4,26,21.2,5,2.9,0,0.1,0,0.8,2,1.2,7,4,1,0.4,0,0.3,112,80.1
6,"7
Daniel Talia",13,6.9,11,3.7,24,10.6,5,3.7,0,0,1,0.5,1,0.5,2,1.7,0,0,0,0,82,45.1
7,"7
Cam Ellis-Yolmen",12,8.3,12,7.7,24,16,4,2.1,0,1.2,2,0.8,1,0.6,6,4.8,0,0.3,0,0.5,95,68
8,"7
Sam Jacobs",10,8.9,14,6.6,24,15.5,9,4.2,32,37.3,2,1,0,0.8,0,2,0,0.2,0,0.3,119,97.7
9,"10
Tom Lynch",11,12.7,11,6.2,22,18.9,6,6.9,0,0.1,0,0.7,1,0.4,2,1.9,2,1.4,1,0.7,91,87.2
10,"11
Kyle Hartigan",11,5.1,10,4.8,21,9.9,8,3.7,0,0.1,3,0.6,0,0.8,2,1.1,0,0,0,0,88,38.4
11,"11
Rory Laird",12,12.6,9,11.9,21,24.4,9,5.8,0,0,1,0.9,1,0.7,4,2.5,0,0.1,1,0.2,96,88.5
12,"13
Taylor Walker",16,11,3,3.2,19,14.2,11,7.4,0,0,0,0.8,0,1.3,2,1.3,2,2.6,3,2,110,81.4
13,"14
Kyle Cheney",11,9.7,4,3.8,15,13.5,6,4.8,0,0,0,1.1,1,0.4,2,1.9,0,0,0,0,64,58.4
14,"14
Nathan van Berlo",11,9.4,4,6,15,15.3,6,4,0,0.1,1,0.5,1,0.6,8,3.7,1,0.2,0,0.3,95,67
15,"16
Eddie Betts",8,9.3,6,4.3,14,13.6,2,3.7,0,0,2,0.7,0,0.8,6,2.8,1,2.7,1,1.1,75,74.4
16,"17
Luke Brown",7,8,6,4.4,13,12.5,2,3.3,0,0,1,0.6,0,0.3,2,1.8,0,0,0,0,48,49.7
17,"18
Josh Jenkins",7,8.2,5,3.2,12,11.5,4,5.1,6,3.8,1,0.6,0,1,1,1.3,1,2.2,1,1,61,67.3
18,"19
Charlie Cameron",5,6.9,6,3.4,11,10.2,3,2.8,0,0,0,0.6,2,0.8,4,2.8,1,1.3,0,1.1,52,54.2
19,"20
Mitch Grigg",6,11.5,4,5.7,10,17.2,2,5,0,0,0,0.8,0,0.2,1,3.3,0,0.5,0,0.7,36,78.2
20,"21
David Mackay",5,7.7,4,6.1,9,13.8,5,2.2,0,0,1,0.7,1,0.5,3,3.6,0,0.2,0,0.2,48,56.4
21,"22
Matthew Wright",3,8.9,4,5.4,7,14.3,1,2.7,0,0,0,0.7,1,0.7,3,2.4,0,0.3,0,0.3,29,55.9
22,All Players,258,10.1,168,6.2,426,16.3,126,4.3,38,2.0,18,0.8,17,0.7,68,2.7,12,0.7,13,0.5,1850,71.8
