0,"1
Rory Sloane",14,11.8,17,13.4,31,25.2,7,3.8,2,1.5,0,1.3,1,1.2,8,7,1,0.6,1,0.4,135,104.9
1,"2
Scott Thompson",13,11.6,17,12.3,30,24,2,3.3,0,0.1,0,1.4,2,1.4,3,7.2,0,0.2,0,0.1,85,96.6
2,"3
Luke Brown",16,10.5,11,6,27,16.6,6,4.1,0,0,1,0.6,1,0.4,4,2.9,0,0.2,0,0.1,102,68.4
3,"3
Matt Crouch",8,11.4,19,16.3,27,27.7,2,3.4,0,0,1,1,4,1,2,4.5,0,0.2,0,0.1,65,94.5
4,"5
Rory Laird",13,13.2,11,14.2,24,27.4,5,6.7,0,0,1,1.1,0,0.5,1,2.1,0,0.1,0,0.1,81,96.6
5,"6
David Mackay",13,10.4,9,9.4,22,19.8,2,2.6,0,0,1,0.5,0,0.5,5,4.3,0,0.1,2,0.6,86,75.3
6,"7
Rory Atkins",14,10.9,7,9.6,21,20.5,5,4.3,0,0.3,0,0.4,0,0.6,2,1.6,1,0.5,0,0.5,85,73.3
7,"7
Brodie Smith",13,13.3,8,7.4,21,20.7,9,4.3,0,0,0,0.6,0,0.7,1,2.3,1,0.3,1,0.5,93,77.4
8,"7
Richard Douglas",6,10.2,15,7.5,21,17.7,5,3.2,0,0,2,1,3,0.8,3,3.9,1,0.8,1,0.7,75,74.8
9,"7
Sam Jacobs",8,8,13,6.3,21,14.3,6,3.2,30,32,0,1.1,0,0.7,2,2.3,0,0.4,0,0.2,106,88.8
10,"11
Paul Seedsman",14,10.1,5,6.9,19,17,9,4.3,0,0,0,0.8,0,0.4,2,4,0,0.6,0,0.3,87,76.6
11,"11
Tom Lynch",11,12,8,7.4,19,19.5,7,6.5,0,0,1,1.1,1,0.5,1,2,2,1.8,0,0.9,84,89.8
12,"11
Jake Lever",7,10.3,12,5.4,19,15.8,2,5.2,0,0,0,0.7,1,1,2,1,0,0.1,0,0.1,56,59.5
13,"11
Jarryd Lyons",9,12.1,10,9.6,19,21.7,2,3.3,1,0.1,1,0.7,0,0.6,4,4.7,1,0.8,0,0.7,77,88.4
14,"15
Kyle Hartigan",10,7.5,8,5.6,18,13,8,5,0,0,0,0.4,3,1.3,5,1.7,0,0,0,0,81,52.3
15,"16
Eddie Betts",13,9.6,4,3.7,17,13.3,4,3.3,0,0,2,1.2,0,0.7,4,3.5,4,3.1,3,1.3,104,79.5
16,"17
Charlie Cameron",10,8.7,6,4.7,16,13.4,4,2.8,0,0,1,0.7,0,1,4,4.4,0,1,3,0.9,74,66
17,"17
Daniel Talia",11,8.7,5,6.9,16,15.6,8,6,0,0,2,0.8,0,0.5,0,1.9,0,0,0,0,69,64.6
18,"19
Josh Jenkins",5,8.1,6,4,11,12.1,4,5.1,5,5.6,1,1,0,0.5,3,1.9,2,2.6,1,1.2,70,77.1
19,"19
Kyle Cheney",4,8,7,5.5,11,13.5,4,5.2,0,0,0,0.6,0,0.6,1,1.5,0,0,0,0,42,55.6
20,"21
Mitch McGovern",4,6.2,6,3.8,10,10,4,4.2,0,0,0,0.6,0,0.5,3,2.6,1,1.4,1,0.9,55,57.4
21,"21
Taylor Walker",6,10.2,4,4.2,10,14.4,6,6.7,0,0,0,0.9,0,1.1,1,1.5,0,2,0,1.6,48,76.6
22,All Players,222,10.1,208,7.7,430,17.9,111,4.4,38,1.8,14,0.8,16,0.8,61,3.1,14,0.8,13,0.5,1760,77.0
