0,"1
Scott Thompson",276,13.1,261,12.4,537,25.6,84,4,2,0.1,22,1,31,1.5,100,4.8,12,0.6,9,0.4,2014,95.9
1,"2
Richard Douglas",275,12.5,195,8.9,470,21.4,107,4.9,2,0.1,30,1.4,18,0.8,76,3.5,17,0.8,20,0.9,1940,88.2
2,"3
Brent Reilly",245,11.1,188,8.5,433,19.7,99,4.5,5,0.2,15,0.7,33,1.5,104,4.7,1,0,8,0.4,1759,80
3,"4
Michael Doughty",200,9.1,211,9.6,411,18.7,113,5.1,2,0.1,20,0.9,15,0.7,74,3.4,1,0,1,0,1641,74.6
4,"5
Simon Goodwin",185,11.6,217,13.6,402,25.1,81,5.1,1,0.1,10,0.6,9,0.6,58,3.6,2,0.1,1,0.1,1461,91.3
5,"6
Nathan van Berlo",182,9.6,205,10.8,387,20.4,110,5.8,11,0.6,16,0.8,18,0.9,62,3.3,5,0.3,4,0.2,1541,81.1
6,"7
Bernie Vince",226,14.1,154,9.6,380,23.7,78,4.9,1,0.1,13,0.8,22,1.4,41,2.6,7,0.4,1,0.1,1375,85.9
7,"8
Ben Rutten",128,5.8,212,9.6,340,15.5,128,5.8,0,0,10,0.5,8,0.4,46,2.1,0,0,0,0,1362,61.9
8,"9
Graham Johncock",189,12.6,125,8.3,314,20.9,81,5.4,1,0.1,13,0.9,5,0.3,54,3.6,3,0.2,4,0.3,1297,86.5
9,"10
David Mackay",146,9.1,156,9.7,302,18.9,55,3.4,3,0.2,13,0.8,14,0.9,33,2.1,1,0.1,4,0.2,1031,64.4
10,"11
Patrick Dangerfield",140,7.4,158,8.3,298,15.7,52,2.7,3,0.2,23,1.2,18,0.9,57,3,26,1.4,19,1,1267,66.7
11,"12
Scott Stevens",198,11,98,5.4,296,16.4,120,6.7,13,0.7,7,0.4,22,1.2,40,2.2,5,0.3,8,0.4,1302,72.3
12,"13
Jason Porplyzia",159,8.4,122,6.4,281,14.8,71,3.7,2,0.1,15,0.8,12,0.6,59,3.1,22,1.2,17,0.9,1300,68.4
13,"14
Nathan Bock",157,12.1,99,7.6,256,19.7,91,7,4,0.3,6,0.5,7,0.5,21,1.6,1,0.1,1,0.1,1022,78.6
14,"15
Brad Symes",110,10,131,11.9,241,21.9,59,5.4,10,0.9,12,1.1,12,1.1,44,4,1,0.1,1,0.1,938,85.3
15,"16
Tyson Edwards",127,12.7,99,9.9,226,22.6,55,5.5,7,0.7,5,0.5,3,0.3,38,3.8,2,0.2,3,0.3,914,91.4
16,"17
Christopher Schmidt",106,8.2,115,8.8,221,17,75,5.8,0,0,2,0.2,3,0.2,32,2.5,0,0,0,0,894,68.8
17,"18
Ivan Maric",72,3.4,145,6.9,217,10.3,62,3,370,17.6,24,1.1,20,1,41,2,4,0.2,1,0,1215,57.9
18,"19
Andrew McLeod",121,10.1,93,7.7,214,17.8,36,3,0,0,8,0.7,8,0.7,30,2.5,9,0.7,3,0.2,818,68.2
19,"20
Taylor Walker",144,8,69,3.8,213,11.8,84,4.7,2,0.1,10,0.6,24,1.3,30,1.7,35,1.9,28,1.6,1120,62.2
20,"21
Rory Sloane",88,6.3,124,8.9,212,15.1,44,3.1,3,0.2,21,1.5,9,0.6,49,3.5,7,0.5,8,0.6,887,63.4
21,"22
Kurt Tippett",141,6.4,59,2.7,200,9.1,84,3.8,175,8,24,1.1,25,1.1,39,1.8,46,2.1,34,1.5,1383,62.9
22,"23
Phil Davis",100,6.7,89,5.9,189,12.6,69,4.6,0,0,9,0.6,8,0.5,21,1.4,1,0.1,0,0,760,50.7
23,"24
Ricky Henderson",86,7.2,73,6.1,159,13.2,59,4.9,0,0,10,0.8,6,0.5,31,2.6,13,1.1,8,0.7,783,65.2
24,"25
Myke Cook",55,6.1,85,9.4,140,15.6,25,2.8,12,1.3,3,0.3,8,0.9,12,1.3,2,0.2,4,0.4,465,51.7
25,"25
Tony Armstrong",84,9.3,56,6.2,140,15.6,46,5.1,0,0,6,0.7,4,0.4,18,2,0,0,0,0,568,63.1
26,"27
Jared Petrenko",67,5.6,72,6,139,11.6,38,3.2,1,0.1,13,1.1,15,1.2,35,2.9,6,0.5,2,0.2,606,50.5
27,"28
Matthew Jaensch",82,7.5,51,4.6,133,12.1,43,3.9,0,0,6,0.5,6,0.5,34,3.1,7,0.6,4,0.4,647,58.8
28,"29
Jonathon Griffin",44,4,51,4.6,95,8.6,32,2.9,143,13,8,0.7,10,0.9,19,1.7,2,0.2,3,0.3,542,49.3
29,"30
Brett Burton",64,10.7,21,3.5,85,14.2,36,6,5,0.8,6,1,6,1,14,2.3,7,1.2,8,1.3,441,73.5
30,"31
Chris Knights",37,7.4,38,7.6,75,15,21,4.2,0,0,2,0.4,0,0,17,3.4,2,0.4,2,0.4,334,66.8
31,"32
Brodie Martin",22,11,19,9.5,41,20.5,11,5.5,0,0,1,0.5,2,1,7,3.5,0,0,0,0,160,80
32,"33
Trent Hentschel",13,4.3,18,6,31,10.3,8,2.7,0,0,0,0,1,0.3,2,0.7,0,0,0,0,104,34.7
33,"34
James Sellar",9,2.2,17,4.2,26,6.5,8,2,30,7.5,0,0,3,0.7,3,0.7,1,0.2,1,0.2,125,31.2
34,"35
Jack Gunston",11,5.5,5,2.5,16,8,5,2.5,0,0,2,1,1,0.5,4,2,1,0.5,0,0,79,39.5
35,"36
William Young",5,2.5,7,3.5,12,6,6,3,0,0,1,0.5,1,0.5,3,1.5,1,0.5,0,0,63,31.5
36,"37
Aidan Riley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"37
Brad Moran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"37
Daniel Talia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"37
Luke Thompson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"37
Sam Shaw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"37
Shaun McKernan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
