0,"1
Matt Crouch",15,13.8,23,19.2,38,33,4,3,0,0,1,0.7,0,0.8,3,4.8,1,0.3,0,0.3,122,108.4
1,"2
Rory Laird",16,14.7,18,14.8,34,29.4,5,5.7,0,0,1,1.2,1,0.6,4,2.2,0,0.1,0,0,113,99.6
2,"3
Rory Sloane",15,13.1,18,11.1,33,24.2,8,3.1,0,0,0,2.6,0,1.5,8,7.8,3,0.8,0,0.3,155,105.1
3,"4
Jake Kelly",12,7.6,16,7.3,28,14.8,10,4.3,0,0,0,0.5,1,0.8,1,2.8,0,0,0,0,99,59.4
4,"5
Brad Crouch",10,11.9,16,16.2,26,28.1,0,2.8,0,0,0,1.3,1,0.7,6,6.9,0,0.4,0,0.5,83,105.8
5,"5
Sam Jacobs",15,7.9,11,6.5,26,14.4,9,3.7,50,39.8,2,1,1,1.2,2,2.7,1,0.4,1,0.3,158,98.4
6,"7
Richard Douglas",14,12.7,11,9,25,21.6,0,2.8,0,0,3,1.1,0,1,5,3.8,1,0.6,0,0.4,93,81.8
7,"8
Rory Atkins",18,12.3,5,9.2,23,21.4,8,4.7,0,0,0,0.5,0,0.9,4,2.4,0,0.4,1,0.3,105,79.9
8,"9
Tom Lynch",13,12.9,9,7.6,22,20.5,9,7.1,0,0,0,0.8,0,0.7,1,2.2,3,1.3,2,1,108,91.7
9,"9
Brodie Smith",9,12.6,13,7.8,22,20.4,8,4.7,0,0,1,0.3,0,0.7,3,2,1,0.5,0,0.4,96,76.9
10,"11
David Mackay",13,10.3,8,6.5,21,16.9,4,3,0,0,2,0.6,1,0.8,3,3.5,0,0.4,0,0.4,78,67.8
11,"12
Jake Lever",9,10.4,11,5.6,20,16,8,6.3,1,0.1,0,1.5,1,1,1,1.8,0,0.1,0,0.1,75,67.2
12,"13
Daniel Talia",9,6.1,8,6.4,17,12.5,8,4.2,0,0,1,0.6,0,0.5,3,1.9,0,0,0,0,80,50.2
13,"13
Luke Brown",9,9.2,8,5.5,17,14.7,4,3.8,0,0,1,0.7,0,0.5,5,1.9,0,0.1,0,0,76,57.6
14,"15
Wayne Milera",9,8.8,7,6.8,16,15.6,4,3.3,0,0,1,0.6,1,0.7,3,2.3,1,0.5,0,0.2,69,60.6
15,"15
Eddie Betts",13,8.8,3,4.5,16,13.3,5,3.3,0,0,0,0.8,2,1.2,3,3.3,1,2.3,1,1.4,73,70.8
16,"17
Taylor Walker",11,10.3,4,4.6,15,14.8,7,6.3,0,0,2,0.9,3,1.5,0,1.9,5,2.3,2,1.5,87,78.7
17,"18
Andy Otten",10,7.3,4,6.1,14,13.3,6,4.3,11,1.5,2,0.8,0,1.1,3,2.3,1,1.1,1,0.4,88,61.9
18,"18
Curtly Hampton",8,7,6,7.3,14,14.3,2,2.2,0,0,0,0.4,1,1.1,2,5.7,0,0.2,1,0.2,48,63.7
19,"20
Charlie Cameron",10,9.5,3,4.5,13,13.9,7,2.8,0,0,2,1,0,0.9,6,4.3,2,1.2,1,1,96,69.4
20,"21
Josh Jenkins",5,9,6,4.2,11,13.2,4,5.2,1,5.2,1,1.1,1,1,2,2.5,1,2.1,0,1,52,78.2
21,"22
Kyle Hartigan",7,7.1,3,4.7,10,11.8,5,4.3,0,0,1,0.9,1,1.2,2,1.7,0,0,0,0,48,47.8
22,All Players,250,10.2,211,8.0,461,18.1,125,4.1,63,2.1,21,0.9,15,0.9,70,3.2,21,0.7,10,0.4,2002,76.4
