0,"1
Mark Ricciuto",333,13.9,232,9.7,565,23.5,79,3.3,0,0,21,0.9,21,0.9,69,2.9,24,1,16,0.7,2094,87.2
1,"2
Andrew McLeod",327,13.6,172,7.2,499,20.8,45,1.9,3,0.1,17,0.7,20,0.8,65,2.7,29,1.2,14,0.6,1868,77.8
2,"3
Tyson Edwards",276,12,163,7.1,439,19.1,96,4.2,0,0,13,0.6,10,0.4,49,2.1,19,0.8,11,0.5,1746,75.9
3,"4
Mark Bickley",241,10,191,8,432,18,79,3.3,0,0,21,0.9,10,0.4,73,3,5,0.2,4,0.2,1659,69.1
4,"5
Simon Goodwin",208,10.9,137,7.2,345,18.2,62,3.3,0,0,10,0.5,10,0.5,43,2.3,13,0.7,12,0.6,1326,69.8
5,"6
Graham Johncock",222,9.7,109,4.7,331,14.4,95,4.1,0,0,19,0.8,24,1,63,2.7,30,1.3,17,0.7,1565,68
6,"7
Brett Burton",249,15.6,79,4.9,328,20.5,86,5.4,11,0.7,17,1.1,13,0.8,36,2.2,23,1.4,7,0.4,1441,90.1
7,"8
Ben Hart",217,10.3,80,3.8,297,14.1,73,3.5,1,0,12,0.6,10,0.5,46,2.2,0,0,2,0.1,1199,57.1
8,"9
Christopher Ladhams",208,10.4,87,4.3,295,14.7,68,3.4,2,0.1,19,0.9,5,0.2,40,2,20,1,20,1,1308,65.4
9,"10
Kenneth McGregor",152,6.9,139,6.3,291,13.2,94,4.3,7,0.3,17,0.8,10,0.5,35,1.6,6,0.3,5,0.2,1191,54.1
10,"11
Jason Torney",155,6.5,124,5.2,279,11.6,91,3.8,3,0.1,9,0.4,15,0.6,34,1.4,7,0.3,5,0.2,1136,47.3
11,"12
Tyson Stenglein",151,7.2,122,5.8,273,13,48,2.3,11,0.5,9,0.4,16,0.8,67,3.2,7,0.3,2,0.1,1125,53.6
12,"13
Nigel Smart",133,6.3,125,6,258,12.3,57,2.7,1,0,16,0.8,11,0.5,36,1.7,3,0.1,5,0.2,971,46.2
13,"14
Nathan Bassett",135,6.4,117,5.6,252,12,80,3.8,5,0.2,11,0.5,13,0.6,25,1.2,3,0.1,1,0,975,46.4
14,"15
Matthew Bode",140,7.8,108,6,248,13.8,43,2.4,0,0,9,0.5,15,0.8,59,3.3,9,0.5,10,0.6,1029,57.2
