0,"1
Scott Thompson",309,13.4,271,11.8,580,25.2,132,5.7,9,0.4,20,0.9,29,1.3,101,4.4,16,0.7,16,0.7,2323,101
1,"2
Tyson Edwards",348,15.1,231,10,579,25.2,131,5.7,10,0.4,17,0.7,23,1,94,4.1,7,0.3,8,0.3,2283,99.3
2,"3
Andrew McLeod",373,16.2,177,7.7,550,23.9,81,3.5,0,0,11,0.5,12,0.5,40,1.7,6,0.3,5,0.2,1892,82.3
3,"4
Simon Goodwin",268,12.8,248,11.8,516,24.6,91,4.3,16,0.8,31,1.5,16,0.8,53,2.5,10,0.5,8,0.4,1852,88.2
4,"5
Chris Knights",276,12.5,239,10.9,515,23.4,123,5.6,8,0.4,13,0.6,18,0.8,60,2.7,5,0.2,12,0.5,1924,87.5
5,"6
Nathan van Berlo",219,9.5,215,9.3,434,18.9,97,4.2,20,0.9,28,1.2,17,0.7,76,3.3,7,0.3,12,0.5,1733,75.3
6,"7
Robert Shirley",163,8.1,200,10,363,18.1,64,3.2,8,0.4,9,0.4,15,0.7,81,4,5,0.2,4,0.2,1411,70.5
7,"8
Jason Torney",182,7.9,173,7.5,355,15.4,127,5.5,4,0.2,17,0.7,18,0.8,59,2.6,7,0.3,4,0.2,1522,66.2
8,"9
Michael Doughty",141,7.4,212,11.2,353,18.6,88,4.6,16,0.8,12,0.6,12,0.6,59,3.1,2,0.1,2,0.1,1353,71.2
9,"10
Scott Stevens",232,10.1,102,4.4,334,14.5,141,6.1,6,0.3,15,0.7,31,1.3,41,1.8,15,0.7,3,0.1,1508,65.6
10,"11
Brent Reilly",220,12.9,101,5.9,321,18.9,81,4.8,4,0.2,11,0.6,17,1,42,2.5,7,0.4,5,0.3,1284,75.5
11,"12
Nathan Bock",237,10.8,79,3.6,316,14.4,136,6.2,1,0,14,0.6,26,1.2,29,1.3,29,1.3,20,0.9,1524,69.3
12,"13
Graham Johncock",175,10.3,120,7.1,295,17.4,84,4.9,0,0,16,0.9,8,0.5,34,2,3,0.2,1,0.1,1164,68.5
13,"14
Ben Hudson",102,4.6,191,8.7,293,13.3,81,3.7,365,16.6,16,0.7,29,1.3,44,2,1,0,6,0.3,1413,64.2
14,"15
Martin Mattner",143,7.5,148,7.8,291,15.3,83,4.4,1,0.1,13,0.7,18,0.9,44,2.3,1,0.1,2,0.1,1118,58.8
15,"16
Ben Rutten",122,6.1,137,6.8,259,12.9,113,5.6,1,0,11,0.5,12,0.6,24,1.2,0,0,0,0,1051,52.5
16,"17
Brett Burton",146,8.6,77,4.5,223,13.1,99,5.8,5,0.3,14,0.8,22,1.3,34,2,24,1.4,17,1,1139,67
17,"18
Scott Welsh",140,6.7,68,3.2,208,9.9,90,4.3,0,0,20,1,13,0.6,42,2,49,2.3,19,0.9,1288,61.3
18,"19
Jason Porplyzia",105,7,100,6.7,205,13.7,56,3.7,1,0.1,8,0.5,17,1.1,36,2.4,15,1,10,0.7,885,59
19,"20
Nathan Bassett",132,10.2,69,5.3,201,15.5,93,7.2,2,0.2,16,1.2,11,0.8,26,2,1,0.1,0,0,908,69.8
20,"21
Kris Massie",72,6,106,8.8,178,14.8,71,5.9,10,0.8,7,0.6,7,0.6,18,1.5,0,0,1,0.1,710,59.2
21,"22
Ian Perrie",93,6.6,57,4.1,150,10.7,86,6.1,6,0.4,7,0.5,11,0.8,18,1.3,17,1.2,9,0.6,814,58.1
22,"23
Richard Douglas",72,5.5,68,5.2,140,10.8,28,2.2,5,0.4,10,0.8,10,0.8,36,2.8,4,0.3,2,0.2,591,45.5
23,"24
Mark Ricciuto",60,6.7,41,4.6,101,11.2,30,3.3,0,0,9,1,7,0.8,13,1.4,12,1.3,10,1.1,474,52.7
24,"25
Jonathon Griffin",68,4.2,28,1.7,96,6,42,2.6,142,8.9,11,0.7,15,0.9,16,1,4,0.2,3,0.2,585,36.6
25,"26
Nick Gill",60,8.6,29,4.1,89,12.7,45,6.4,1,0.1,6,0.9,3,0.4,13,1.9,9,1.3,10,1.4,487,69.6
26,"27
Kenneth McGregor",57,6.3,29,3.2,86,9.6,38,4.2,0,0,11,1.2,5,0.6,9,1,18,2,2,0.2,485,53.9
27,"28
Luke Jericho",51,8.5,28,4.7,79,13.2,37,6.2,0,0,3,0.5,2,0.3,6,1,4,0.7,8,1.3,373,62.2
28,"29
Bernie Vince",28,4.7,31,5.2,59,9.8,15,2.5,1,0.2,4,0.7,11,1.8,15,2.5,1,0.2,4,0.7,233,38.8
29,"30
Ivan Maric",19,3.2,24,4,43,7.2,18,3,48,8,1,0.2,4,0.7,15,2.5,5,0.8,1,0.2,287,47.8
30,"31
Matthew Bode",8,8,4,4,12,12,3,3,0,0,1,1,1,1,3,3,1,1,2,2,59,59
31,"32
John Hinge",3,3,8,8,11,11,1,1,0,0,0,0,0,0,2,2,0,0,0,0,36,36
32,"33
John Meesen",5,2.5,3,1.5,8,4,2,1,12,6,0,0,0,0,0,0,0,0,0,0,39,19.5
33,"33
Bryce Campbell",4,4,4,4,8,8,4,4,0,0,0,0,1,1,1,1,0,0,0,0,33,33
34,"35
Andrew McIntyre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"35
Trent Hentschel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"35
James Sellar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"35
Darren Pfeiffer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"35
Greg Gallman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"35
James Turner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"35
Kurt Tippett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"35
Rhys Archard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"35
Rhett Biglands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"35
David Mackay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,All Players,4633,6.3,3618,4.9,8251,11.2,2411,3.4,702,1.1,382,0.5,441,0.6,1184,1.7,285,0.4,206,0.4,34781,48.3
