0,"1
Tyson Edwards",317,12.7,237,9.5,554,22.2,106,4.2,0,0,13,0.5,22,0.9,73,2.9,17,0.7,3,0.1,2087,83.5
1,"2
Simon Goodwin",313,13,233,9.7,546,22.7,107,4.5,2,0.1,21,0.9,15,0.6,64,2.7,20,0.8,12,0.5,2092,87.2
2,"3
Mark Ricciuto",292,12.2,240,10,532,22.2,104,4.3,0,0,19,0.8,24,1,52,2.2,21,0.9,16,0.7,1965,81.9
3,"4
Andrew McLeod",301,12,155,6.2,456,18.2,73,2.9,0,0,9,0.4,11,0.4,51,2,13,0.5,13,0.5,1703,68.1
4,"5
Scott Thompson",267,11.1,166,6.9,433,18,107,4.5,6,0.2,24,1,35,1.5,96,4,27,1.1,17,0.7,1942,80.9
5,"6
Brett Burton",280,14,118,5.9,398,19.9,105,5.2,10,0.5,19,0.9,25,1.2,44,2.2,14,0.7,11,0.5,1616,80.8
6,"7
Martin Mattner",194,8.1,188,7.8,382,15.9,80,3.3,6,0.2,19,0.8,22,0.9,98,4.1,4,0.2,9,0.4,1582,65.9
7,"8
Nathan Bassett",200,8,176,7,376,15,120,4.8,2,0.1,21,0.8,12,0.5,45,1.8,2,0.1,2,0.1,1493,59.7
8,"9
Robert Shirley",129,5.4,232,9.7,361,15,55,2.3,13,0.5,21,0.9,12,0.5,79,3.3,10,0.4,4,0.2,1394,58.1
9,"10
Ian Perrie",232,9.3,101,4,333,13.3,146,5.8,17,0.7,23,0.9,15,0.6,28,1.1,39,1.6,31,1.2,1708,68.3
10,"11
Ben Hart",215,9.8,111,5,326,14.8,85,3.9,1,0,11,0.5,13,0.6,35,1.6,3,0.1,1,0,1254,57
11,"11
Hayden Skipworth",171,8.1,155,7.4,326,15.5,79,3.8,0,0,22,1,7,0.3,49,2.3,12,0.6,11,0.5,1340,63.8
12,"13
Michael Doughty",129,5.4,176,7.3,305,12.7,90,3.7,0,0,4,0.2,15,0.6,52,2.2,1,0,5,0.2,1187,49.5
13,"14
Kenneth McGregor",188,7.8,115,4.8,303,12.6,123,5.1,7,0.3,23,1,27,1.1,37,1.5,31,1.3,18,0.7,1464,61
14,"15
Brent Reilly",187,8.1,110,4.8,297,12.9,82,3.6,0,0,11,0.5,17,0.7,45,2,11,0.5,6,0.3,1239,53.9
15,"16
Ben Rutten",143,5.7,137,5.5,280,11.2,95,3.8,3,0.1,10,0.4,15,0.6,27,1.1,1,0,0,0,1070,42.8
16,"17
Trent Hentschel",184,8.8,63,3,247,11.8,108,5.1,1,0,19,0.9,15,0.7,31,1.5,26,1.2,18,0.9,1275,60.7
17,"18
Graham Johncock",161,10.7,77,5.1,238,15.9,69,4.6,0,0,15,1,9,0.6,37,2.5,6,0.4,5,0.3,1021,68.1
18,"19
Ben Hudson",91,4.5,144,7.2,235,11.7,66,3.3,314,15.7,22,1.1,17,0.8,20,1,4,0.2,1,0,1149,57.4
19,"20
Jason Torney",120,7.5,113,7.1,233,14.6,84,5.2,0,0,13,0.8,10,0.6,28,1.7,0,0,4,0.2,937,58.6
20,"21
Nathan Bock",156,9.7,63,3.9,219,13.7,55,3.4,3,0.2,5,0.3,26,1.6,23,1.4,3,0.2,2,0.1,801,50.1
21,"22
Scott Welsh",159,6.9,47,2,206,9,97,4.2,0,0,15,0.7,15,0.7,35,1.5,58,2.5,27,1.2,1347,58.6
22,"23
Rhett Biglands",116,4.8,82,3.4,198,8.2,62,2.6,364,15.2,24,1,22,0.9,44,1.8,7,0.3,7,0.3,1245,51.9
23,"24
Nathan van Berlo",44,4,28,2.5,72,6.5,20,1.8,0,0,5,0.5,6,0.5,11,1,1,0.1,2,0.2,287,26.1
