0,"1
Simon Goodwin",369,15.4,270,11.2,639,26.6,101,4.2,6,0.2,28,1.2,24,1,83,3.5,12,0.5,12,0.5,2328,97
1,"2
Tyson Edwards",301,13.7,241,11,542,24.6,116,5.3,2,0.1,7,0.3,18,0.8,79,3.6,15,0.7,4,0.2,2098,95.4
2,"3
Graham Johncock",323,13.5,161,6.7,484,20.2,162,6.7,0,0,15,0.6,13,0.5,35,1.5,8,0.3,5,0.2,1946,81.1
3,"4
Michael Doughty",241,10.5,235,10.2,476,20.7,136,5.9,8,0.3,21,0.9,17,0.7,69,3,8,0.3,5,0.2,1908,83
4,"5
Scott Thompson",280,12.2,191,8.3,471,20.5,135,5.9,5,0.2,25,1.1,27,1.2,86,3.7,22,1,10,0.4,2062,89.7
5,"6
Andrew McLeod",287,14.3,159,7.9,446,22.3,93,4.6,0,0,4,0.2,9,0.4,51,2.5,6,0.3,6,0.3,1681,84
6,"7
Brent Reilly",284,11.8,124,5.2,408,17,117,4.9,0,0,15,0.6,19,0.8,85,3.5,14,0.6,14,0.6,1847,77
7,"8
Nathan Bassett",248,11.3,149,6.8,397,18,172,7.8,2,0.1,11,0.5,16,0.7,41,1.9,2,0.1,0,0,1699,77.2
8,"9
Robert Shirley",156,6.5,227,9.5,383,16,71,3,6,0.2,18,0.7,13,0.5,85,3.5,4,0.2,6,0.2,1490,62.1
9,"10
Martin Mattner",180,8.2,164,7.5,344,15.6,96,4.4,0,0,19,0.9,23,1,66,3,5,0.2,5,0.2,1405,63.9
10,"11
Ben Rutten",175,7.3,158,6.6,333,13.9,135,5.6,0,0,12,0.5,11,0.5,35,1.5,1,0,2,0.1,1373,57.2
11,"12
Kris Massie",162,8.1,152,7.6,314,15.7,102,5.1,2,0.1,10,0.5,10,0.5,48,2.4,0,0,0,0,1270,63.5
12,"13
Matthew Bode",157,6.8,154,6.7,311,13.5,58,2.5,0,0,18,0.8,21,0.9,114,5,32,1.4,22,1,1578,68.6
13,"14
Scott Stevens",198,11,81,4.5,279,15.5,114,6.3,1,0.1,15,0.8,12,0.7,27,1.5,6,0.3,2,0.1,1224,68
14,"14
Brett Burton",207,12.9,72,4.5,279,17.4,106,6.6,1,0.1,16,1,18,1.1,23,1.4,41,2.6,27,1.7,1411,88.2
15,"16
Nathan van Berlo",143,7.5,110,5.8,253,13.3,58,3.1,3,0.2,22,1.2,7,0.4,44,2.3,5,0.3,5,0.3,1038,54.6
16,"17
Mark Ricciuto",158,9.3,87,5.1,245,14.4,102,6,0,0,17,1,19,1.1,18,1.1,44,2.6,26,1.5,1276,75.1
17,"18
Trent Hentschel",165,8.7,60,3.2,225,11.8,100,5.3,0,0,14,0.7,14,0.7,25,1.3,42,2.2,23,1.2,1262,66.4
18,"19
Kenneth McGregor",151,7.9,71,3.7,222,11.7,116,6.1,2,0.1,19,1,14,0.7,28,1.5,21,1.1,15,0.8,1175,61.8
19,"20
Rhett Biglands",120,5.2,73,3.2,193,8.4,64,2.8,331,14.4,23,1,24,1,50,2.2,20,0.9,7,0.3,1307,56.8
20,"21
Ben Hart",131,10.1,59,4.5,190,14.6,76,5.8,2,0.2,4,0.3,9,0.7,12,0.9,0,0,0,0,766,58.9
21,"22
Matthew Clarke",59,3.3,83,4.6,142,7.9,50,2.8,313,17.4,15,0.8,26,1.4,25,1.4,4,0.2,0,0,867,48.2
22,"23
Chris Knights",67,6.7,65,6.5,132,13.2,31,3.1,0,0,2,0.2,4,0.4,20,2,1,0.1,3,0.3,503,50.3
23,"24
Jason Porplyzia",76,6.9,49,4.5,125,11.4,44,4,1,0.1,4,0.4,5,0.5,27,2.5,10,0.9,11,1,627,57
24,"25
Jason Torney",60,7.5,53,6.6,113,14.1,37,4.6,1,0.1,9,1.1,3,0.4,22,2.7,3,0.4,1,0.1,505,63.1
25,"26
Nathan Bock",87,12.4,15,2.1,102,14.6,51,7.3,0,0,6,0.9,2,0.3,13,1.9,11,1.6,7,1,569,81.3
26,"27
Ian Perrie",62,7.7,37,4.6,99,12.4,59,7.4,0,0,6,0.7,7,0.9,7,0.9,7,0.9,10,1.2,502,62.7
27,"28
Scott Welsh",49,8.2,10,1.7,59,9.8,37,6.2,0,0,3,0.5,3,0.5,14,2.3,12,2,7,1.2,407,67.8
28,"29
Hayden Skipworth",32,5.3,24,4,56,9.3,19,3.2,0,0,3,0.5,2,0.3,14,2.3,2,0.3,0,0,266,44.3
29,"30
Ivan Maric",20,2.5,28,3.5,48,6,8,1,73,9.1,7,0.9,4,0.5,15,1.9,1,0.1,0,0,274,34.2
30,"31
Richard Douglas",15,5,18,6,33,11,6,2,0,0,4,1.3,1,0.3,7,2.3,1,0.3,1,0.3,135,45
31,"32
Bernie Vince",15,3.7,13,3.2,28,7,10,2.5,0,0,0,0,4,1,4,1,1,0.2,1,0.2,112,28
32,"33
Jonathon Griffin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"33
Sam Elliott",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"33
Alan Obst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"33
Chad Gibson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"33
Tom Redden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
