0,"1
Rory Laird",15,14.7,19,14.8,34,29.4,4,5.7,0,0,3,1.2,1,0.6,5,2.2,0,0.1,0,0,115,99.6
1,"2
Matt Crouch",10,13.8,19,19.2,29,33,2,3,0,0,0,0.7,0,0.8,2,4.8,0,0.3,1,0.3,83,108.4
2,"3
Richard Douglas",12,12.7,16,9,28,21.6,3,2.8,0,0,1,1.1,1,1,4,3.8,0,0.6,0,0.4,91,81.8
3,"4
Brodie Smith",13,12.6,13,7.8,26,20.4,6,4.7,0,0,1,0.3,0,0.7,1,2,1,0.5,0,0.4,94,76.9
4,"5
Rory Atkins",11,12.3,14,9.2,25,21.4,6,4.7,0,0,0,0.5,0,0.9,5,2.4,0,0.4,0,0.3,99,79.9
5,"5
Sam Jacobs",11,7.9,14,6.5,25,14.4,5,3.7,37,39.8,1,1,3,1.2,3,2.7,0,0.4,0,0.3,117,98.4
6,"7
Brad Crouch",9,11.9,15,16.2,24,28.1,1,2.8,0,0,2,1.3,0,0.7,8,6.9,0,0.4,1,0.5,95,105.8
7,"8
Tom Lynch",17,12.9,5,7.6,22,20.5,8,7.1,0,0,3,0.8,0,0.7,2,2.2,3,1.3,1,1,115,91.7
8,"9
Jake Lever",15,10.4,5,5.6,20,16,6,6.3,0,0.1,1,1.5,1,1,2,1.8,0,0.1,0,0.1,79,67.2
9,"10
Jake Kelly",9,7.6,9,7.3,18,14.8,4,4.3,0,0,1,0.5,1,0.8,0,2.8,0,0,0,0,55,59.4
10,"10
Taylor Walker",13,10.3,5,4.6,18,14.8,7,6.3,0,0,2,0.9,0,1.5,0,1.9,3,2.3,2,1.5,92,78.7
11,"12
Hugh Greenwood",6,7.6,11,8.3,17,15.9,1,2.5,0,0,0,0.6,2,1,3,6.6,0,0.6,0,0.3,49,74.6
12,"13
Kyle Hartigan",9,7.1,7,4.7,16,11.8,6,4.3,0,0,1,0.9,2,1.2,2,1.7,0,0,0,0,62,47.8
13,"14
Jonathon Beech",7,5,8,7.7,15,12.7,4,3.3,0,0,1,0.7,0,0.7,4,3,1,0.3,0,0,72,53
14,"15
Josh Jenkins",12,9,2,4.2,14,13.2,8,5.2,5,5.2,3,1.1,0,1,2,2.5,3,2.1,3,1,101,78.2
15,"15
Daniel Talia",5,6.1,9,6.4,14,12.5,4,4.2,0,0,1,0.6,2,0.5,3,1.9,0,0,0,0,52,50.2
16,"15
Rory Sloane",7,13.1,7,11.1,14,24.2,1,3.1,0,0,5,2.6,1,1.5,4,7.8,1,0.8,0,0.3,62,105.1
17,"15
Wayne Milera",9,8.8,5,6.8,14,15.6,3,3.3,0,0,0,0.6,0,0.7,4,2.3,1,0.5,0,0.2,68,60.6
18,"19
Charlie Cameron",6,9.5,7,4.5,13,13.9,2,2.8,0,0,0,1,0,0.9,3,4.3,0,1.2,2,1,52,69.4
19,"20
Riley Knight",3,6.5,9,8.2,12,14.7,3,4,0,0,0,0.9,1,0.4,3,4,0,0.7,0,0.4,45,67.9
20,"21
Eddie Betts",7,8.8,4,4.5,11,13.3,4,3.3,0,0,1,0.8,0,1.2,3,3.3,2,2.3,1,1.4,67,70.8
21,"22
Andy Otten",7,7.3,2,6.1,9,13.3,4,4.3,0,1.5,0,0.8,0,1.1,1,2.3,1,1.1,1,0.4,48,61.9
22,All Players,213,9.8,205,8.2,418,18.0,92,4.2,42,2.1,27,0.9,15,0.9,64,3.3,16,0.7,12,0.4,1713,76.7
