0,"1
Rory Sloane",19,11.8,10,13.4,29,25.2,2,3.8,0,1.5,3,1.3,1,1.2,6,7,0,0.6,0,0.4,107,104.9
1,"2
Rory Laird",18,13.2,7,14.2,25,27.4,10,6.7,0,0,1,1.1,0,0.5,4,2.1,0,0.1,0,0.1,115,96.6
2,"3
Scott Thompson",13,11.6,11,12.3,24,24,2,3.3,0,0.1,1,1.4,2,1.4,12,7.2,0,0.2,0,0.1,110,96.6
3,"3
Matt Crouch",6,11.4,18,16.3,24,27.7,1,3.4,0,0,2,1,0,1,7,4.5,0,0.2,0,0.1,87,94.5
4,"5
Tom Lynch",17,12,6,7.4,23,19.5,10,6.5,0,0,1,1.1,0,0.5,1,2,1,1.8,2,0.9,106,89.8
5,"5
Jarryd Lyons",11,12.1,12,9.6,23,21.7,2,3.3,0,0.1,2,0.7,0,0.6,6,4.7,0,0.8,1,0.7,90,88.4
6,"7
Brodie Smith",12,13.3,10,7.4,22,20.7,6,4.3,0,0,1,0.6,1,0.7,1,2.3,0,0.3,2,0.5,78,77.4
7,"7
Paul Seedsman",10,10.1,12,6.9,22,17,6,4.3,0,0,0,0.8,0,0.4,7,4,0,0.6,1,0.3,101,76.6
8,"9
David Mackay",11,10.4,9,9.4,20,19.8,5,2.6,0,0,1,0.5,1,0.5,5,4.3,0,0.1,1,0.6,85,75.3
9,"10
Jake Lever",14,10.3,4,5.4,18,15.8,8,5.2,0,0,1,0.7,5,1,1,1,0,0.1,0,0.1,64,59.5
10,"11
Rory Atkins",8,10.9,7,9.6,15,20.5,2,4.3,0,0.3,0,0.4,0,0.6,5,1.6,1,0.5,1,0.5,71,73.3
11,"12
Richard Douglas",7,10.2,7,7.5,14,17.7,3,3.2,0,0,0,1,0,0.8,5,3.9,1,0.8,1,0.7,71,74.8
12,"12
Sam Jacobs",9,8,5,6.3,14,14.3,7,3.2,36,32,0,1.1,1,0.7,5,2.3,0,0.4,1,0.2,112,88.8
13,"12
Eddie Betts",13,9.6,1,3.7,14,13.3,5,3.3,0,0,1,1.2,1,0.7,3,3.5,5,3.1,2,1.3,98,79.5
14,"15
Luke Brown",9,10.5,4,6,13,16.6,4,4.1,0,0,0,0.6,0,0.4,3,2.9,0,0.2,0,0.1,59,68.4
15,"15
Charlie Cameron",8,8.7,5,4.7,13,13.4,6,2.8,0,0,0,0.7,1,1,3,4.4,1,1,1,0.9,68,66
16,"15
Kyle Cheney",7,8,6,5.5,13,13.5,4,5.2,0,0,1,0.6,0,0.6,3,1.5,0,0,0,0,58,55.6
17,"18
Daniel Talia",8,8.7,4,6.9,12,15.6,6,6,0,0,2,0.8,1,0.5,4,1.9,0,0,0,0,65,64.6
18,"18
Taylor Walker",7,10.2,5,4.2,12,14.4,3,6.7,0,0,0,0.9,2,1.1,1,1.5,2,2,0,1.6,50,76.6
19,"18
Josh Jenkins",9,8.1,3,4,12,12.1,7,5.1,4,5.6,1,1,0,0.5,1,1.9,3,2.6,1,1.2,82,77.1
20,"21
Kyle Hartigan",10,7.5,1,5.6,11,13,4,5,0,0,0,0.4,0,1.3,2,1.7,0,0,0,0,52,52.3
21,"22
Mitch McGovern",7,6.2,3,3.8,10,10,4,4.2,0,0,1,0.6,0,0.5,4,2.6,1,1.4,0,0.9,62,57.4
22,All Players,233,10.1,150,7.7,383,17.9,107,4.4,40,1.8,19,0.8,16,0.8,89,3.1,15,0.8,14,0.5,1791,77.0
