0,"1
Matt Crouch",13,13.8,22,19.2,35,33,5,3,0,0,1,0.7,1,0.8,8,4.8,0,0.3,0,0.3,128,108.4
1,"2
Brad Crouch",10,11.9,19,16.2,29,28.1,0,2.8,0,0,1,1.3,1,0.7,11,6.9,1,0.4,0,0.5,116,105.8
2,"3
Rory Atkins",21,12.3,7,9.2,28,21.4,5,4.7,0,0,0,0.5,1,0.9,0,2.4,0,0.4,0,0.3,89,79.9
3,"3
Rory Laird",12,14.7,16,14.8,28,29.4,2,5.7,0,0,3,1.2,1,0.6,2,2.2,0,0.1,0,0,82,99.6
4,"5
Tom Lynch",13,12.9,11,7.6,24,20.5,7,7.1,0,0,1,0.8,0,0.7,2,2.2,1,1.3,1,1,98,91.7
5,"6
Rory Sloane",12,13.1,11,11.1,23,24.2,0,3.1,0,0,6,2.6,1,1.5,7,7.8,0,0.8,0,0.3,89,105.1
6,"7
Hugh Greenwood",12,7.6,9,8.3,21,15.9,6,2.5,0,0,2,0.6,0,1,9,6.6,2,0.6,0,0.3,122,74.6
7,"8
Brodie Smith",16,12.6,4,7.8,20,20.4,4,4.7,0,0,0,0.3,0,0.7,2,2,0,0.5,1,0.4,77,76.9
8,"8
Daniel Talia",9,6.1,11,6.4,20,12.5,7,4.2,0,0,1,0.6,0,0.5,3,1.9,0,0,0,0,83,50.2
9,"8
Jake Kelly",10,7.6,10,7.3,20,14.8,5,4.3,0,0,1,0.5,3,0.8,4,2.8,0,0,0,0,73,59.4
10,"11
Richard Douglas",9,12.7,9,9,18,21.6,4,2.8,0,0,0,1.1,1,1,2,3.8,0,0.6,0,0.4,62,81.8
11,"11
Josh Jenkins",12,9,6,4.2,18,13.2,4,5.2,9,5.2,2,1.1,0,1,2,2.5,3,2.1,1,1,98,78.2
12,"13
Jake Lever",8,10.4,7,5.6,15,16,7,6.3,0,0.1,1,1.5,0,1,2,1.8,0,0.1,0,0.1,68,67.2
13,"13
Charlie Cameron",9,9.5,6,4.5,15,13.9,3,2.8,0,0,0,1,0,0.9,6,4.3,1,1.2,1,1,79,69.4
14,"15
Eddie Betts",7,8.8,7,4.5,14,13.3,4,3.3,0,0,1,0.8,0,1.2,2,3.3,1,2.3,3,1.4,65,70.8
15,"15
Wayne Milera",5,8.8,9,6.8,14,15.6,3,3.3,0,0,0,0.6,1,0.7,2,2.3,0,0.5,0,0.2,47,60.6
16,"17
Taylor Walker",10,10.3,2,4.6,12,14.8,6,6.3,0,0,0,0.9,1,1.5,2,1.9,2,2.3,0,1.5,69,78.7
17,"17
Jonathon Beech",5,5,7,7.7,12,12.7,2,3.3,0,0,1,0.7,0,0.7,3,3,0,0.3,0,0,48,53
18,"17
Sam Jacobs",6,7.9,6,6.5,12,14.4,5,3.7,39,39.8,1,1,1,1.2,2,2.7,0,0.4,0,0.3,90,98.4
19,"17
Kyle Hartigan",7,7.1,5,4.7,12,11.8,6,4.3,0,0,2,0.9,1,1.2,0,1.7,0,0,0,0,48,47.8
20,"21
Luke Brown",7,9.2,3,5.5,10,14.7,3,3.8,0,0,0,0.7,0,0.5,2,1.9,0,0.1,0,0,44,57.6
21,"22
Andy Otten",3,7.3,3,6.1,6,13.3,1,4.3,0,1.5,1,0.8,0,1.1,2,2.3,1,1.1,0,0.4,33,61.9
22,All Players,216,9.9,190,8.1,406,18.0,89,4.2,48,2.1,25,0.9,13,0.9,75,3.2,12,0.7,7,0.4,1708,76.2
