0,"1
Rory Laird",11,13.2,25,14.2,36,27.4,9,6.7,0,0,0,1.1,0,0.5,0,2.1,0,0.1,0,0.1,110,96.6
1,"2
Brad Crouch",12,9.7,22,13.3,34,23,2,1.6,0,0,3,0.9,1,1.3,6,6.4,1,0.3,0,0.1,116,84.8
2,"2
Rory Sloane",16,11.8,18,13.4,34,25.2,5,3.8,1,1.5,0,1.3,1,1.2,2,7,2,0.6,0,0.4,117,104.9
3,"4
Matt Crouch",18,11.4,14,16.3,32,27.7,6,3.4,0,0,1,1,2,1,1,4.5,1,0.2,0,0.1,105,94.5
4,"5
Jarryd Lyons",16,12.1,13,9.6,29,21.7,3,3.3,0,0.1,3,0.7,0,0.6,2,4.7,1,0.8,2,0.7,102,88.4
5,"6
Daniel Talia",12,8.7,15,6.9,27,15.6,13,6,0,0,1,0.8,2,0.5,3,1.9,0,0,0,0,112,64.6
6,"7
Brodie Smith",19,13.3,6,7.4,25,20.7,7,4.3,0,0,1,0.6,1,0.7,8,2.3,1,0.3,1,0.5,127,77.4
7,"7
Rory Atkins",12,10.9,13,9.6,25,20.5,3,4.3,0,0.3,1,0.4,3,0.6,3,1.6,0,0.5,0,0.5,75,73.3
8,"9
David Mackay",6,10.4,16,9.4,22,19.8,4,2.6,0,0,1,0.5,0,0.5,3,4.3,0,0.1,0,0.6,75,75.3
9,"9
Taylor Walker",17,10.2,5,4.2,22,14.4,12,6.7,0,0,3,0.9,1,1.1,1,1.5,4,2,1,1.6,126,76.6
10,"11
Kyle Hartigan",11,7.5,10,5.6,21,13,8,5,0,0,0,0.4,0,1.3,1,1.7,0,0,0,0,81,52.3
11,"11
Josh Jenkins",14,8.1,7,4,21,12.1,10,5.1,9,5.6,1,1,0,0.5,2,1.9,3,2.6,2,1.2,124,77.1
12,"13
Tom Lynch",17,12,3,7.4,20,19.5,15,6.5,0,0,0,1.1,1,0.5,4,2,4,1.8,0,0.9,139,89.8
13,"14
Cam Ellis-Yolmen",10,7,8,8.5,18,15.5,4,3.5,0,0.5,0,0,1,0.5,5,4.5,2,2,3,1.5,90,79
14,"14
Kyle Cheney",10,8,8,5.5,18,13.5,7,5.2,0,0,0,0.6,1,0.6,2,1.5,0,0,0,0,72,55.6
15,"14
Luke Brown",11,10.5,7,6,18,16.6,5,4.1,0,0,0,0.6,0,0.4,1,2.9,1,0.2,0,0.1,72,68.4
16,"17
Jake Lever",10,10.3,7,5.4,17,15.8,5,5.2,0,0,1,0.7,1,1,2,1,0,0.1,0,0.1,65,59.5
17,"18
Reilly O'Brien",5,4.5,11,9.5,16,14,3,2,29,23.5,0,0.5,2,1.5,2,3,1,0.5,1,1,84,74
18,"19
Charlie Cameron",9,8.7,6,4.7,15,13.4,3,2.8,0,0,2,0.7,2,1,2,4.4,1,1,0,0.9,58,66
19,"20
Richard Douglas",7,10.2,7,7.5,14,17.7,2,3.2,0,0,0,1,1,0.8,4,3.9,0,0.8,0,0.7,54,74.8
20,"21
Eddie Betts",8,9.6,2,3.7,10,13.3,2,3.3,0,0,3,1.2,1,0.7,2,3.5,4,3.1,1,1.3,67,79.5
21,"22
Paul Seedsman",3,10.1,0,6.9,3,17,0,4.3,0,0,0,0.8,0,0.4,1,4,1,0.6,0,0.3,19,76.6
22,All Players,254,9.9,223,8.1,477,18.1,128,4.2,39,1.4,21,0.8,21,0.8,57,3.2,27,0.8,11,0.6,1990,76.8
